"","times","variable","value","sensor"
"320",2015-11-10 09:16:40,"humi",3,"WaterTag"
"321",2015-11-10 09:18:55,"humi",3,"WaterTag"
"322",2015-11-10 09:21:06,"humi",3,"WaterTag"
"323",2015-11-10 09:23:18,"humi",3,"WaterTag"
"324",2015-11-10 09:25:28,"humi",3,"WaterTag"
"325",2015-11-10 09:27:43,"humi",3,"WaterTag"
"326",2015-11-10 09:29:54,"humi",3,"WaterTag"
"327",2015-11-10 09:32:08,"humi",3,"WaterTag"
"328",2015-11-10 09:34:19,"humi",3,"WaterTag"
"329",2015-11-10 09:34:21,"humi",3,"WaterTag"
"330",2015-11-10 09:35:41,"humi",3,"WaterTag"
"331",2015-11-10 09:37:55,"humi",3,"WaterTag"
"332",2015-11-10 09:40:08,"humi",3,"WaterTag"
"333",2015-11-10 09:42:20,"humi",3,"WaterTag"
"334",2015-11-10 09:44:35,"humi",3,"WaterTag"
"335",2015-11-10 09:46:49,"humi",3,"WaterTag"
"336",2015-11-10 09:49:03,"humi",3,"WaterTag"
"337",2015-11-10 09:51:14,"humi",3,"WaterTag"
"338",2015-11-10 09:53:29,"humi",3,"WaterTag"
"339",2015-11-10 09:55:44,"humi",3,"WaterTag"
"340",2015-11-10 09:57:58,"humi",3,"WaterTag"
"341",2015-11-10 10:00:12,"humi",3,"WaterTag"
"342",2015-11-10 10:02:25,"humi",3,"WaterTag"
"343",2015-11-10 10:04:40,"humi",3,"WaterTag"
"344",2015-11-10 10:06:45,"humi",3,"WaterTag"
"345",2015-11-10 10:08:52,"humi",3,"WaterTag"
"346",2015-11-10 10:11:11,"humi",3,"WaterTag"
"347",2015-11-10 10:12:56,"humi",3,"WaterTag"
"348",2015-11-10 10:15:11,"humi",3,"WaterTag"
"349",2015-11-10 10:17:19,"humi",3,"WaterTag"
"350",2015-11-10 10:19:30,"humi",3,"WaterTag"
"351",2015-11-10 10:21:44,"humi",3,"WaterTag"
"352",2015-11-10 10:23:52,"humi",3,"WaterTag"
"353",2015-11-10 10:26:07,"humi",3,"WaterTag"
"354",2015-11-10 10:28:18,"humi",3,"WaterTag"
"355",2015-11-10 10:30:33,"humi",3,"WaterTag"
"356",2015-11-10 10:32:39,"humi",3,"WaterTag"
"357",2015-11-10 10:34:52,"humi",3,"WaterTag"
"358",2015-11-10 10:37:07,"humi",3,"WaterTag"
"359",2015-11-10 10:39:19,"humi",3,"WaterTag"
"360",2015-11-10 10:41:33,"humi",3,"WaterTag"
"361",2015-11-10 10:43:48,"humi",3,"WaterTag"
"362",2015-11-10 10:46:00,"humi",3,"WaterTag"
"363",2015-11-10 10:48:15,"humi",3,"WaterTag"
"364",2015-11-10 10:50:29,"humi",3,"WaterTag"
"365",2015-11-10 10:52:41,"humi",3,"WaterTag"
"366",2015-11-10 10:54:49,"humi",3,"WaterTag"
"367",2015-11-10 10:57:00,"humi",3,"WaterTag"
"368",2015-11-10 10:59:13,"humi",3,"WaterTag"
"369",2015-11-10 11:01:25,"humi",3,"WaterTag"
"370",2015-11-10 11:03:36,"humi",3,"WaterTag"
"371",2015-11-10 11:05:48,"humi",3,"WaterTag"
"372",2015-11-10 11:08:02,"humi",3,"WaterTag"
"373",2015-11-10 11:10:11,"humi",3,"WaterTag"
"374",2015-11-10 11:12:24,"humi",3,"WaterTag"
"375",2015-11-10 11:14:36,"humi",3,"WaterTag"
"376",2015-11-10 11:16:43,"humi",3,"WaterTag"
